U_star, Amplitude, DOF_ID (1=Heave 2=Pitch 3=Flap)
2.483868,16.467319,3.000000
2.483868,16.465623,3.000000
2.483868,16.469694,3.000000
2.483868,16.468393,3.000000
2.483868,16.472436,3.000000
2.483868,16.470706,3.000000
2.483868,16.474267,3.000000
2.483868,16.472529,3.000000
2.483868,16.476254,3.000000
2.483868,16.474569,3.000000
2.483868,16.478000,3.000000
2.483868,16.476027,3.000000
2.483868,16.479347,3.000000
2.483868,16.477502,3.000000
2.483868,16.480833,3.000000
2.483868,16.478844,3.000000
2.483868,16.481943,3.000000
2.483868,16.479888,3.000000
2.483868,16.483011,3.000000
2.483868,16.480995,3.000000
2.483868,16.484012,3.000000
2.483868,16.481865,3.000000
2.483868,16.484790,3.000000
2.483868,16.482669,3.000000
2.486547,16.484363,3.000000
2.486547,16.482731,3.000000
2.486547,16.487283,3.000000
2.486547,16.485969,3.000000
2.486547,16.491102,3.000000
2.486547,16.489781,3.000000
2.486547,16.494096,3.000000
2.486547,16.492163,3.000000
2.486547,16.496455,3.000000
2.486547,16.494945,3.000000
2.486547,16.499238,3.000000
2.486547,16.497291,3.000000
2.486547,16.501073,3.000000
2.486547,16.499103,3.000000
2.486547,16.503063,3.000000
2.486547,16.501168,3.000000
2.486547,16.504835,3.000000
2.486547,16.502633,3.000000
2.486547,16.506176,3.000000
2.486547,16.504108,3.000000
2.486547,16.507677,3.000000
2.486547,16.505470,3.000000
2.486547,16.508794,3.000000
2.486547,16.506510,3.000000
2.486547,16.509861,3.000000
2.486547,16.507626,3.000000
2.486547,16.510876,3.000000
2.486547,16.508503,3.000000
2.486547,16.511652,3.000000
2.486547,16.509305,3.000000
2.489460,16.513285,3.000000
2.489460,16.511355,3.000000
2.489460,16.516155,3.000000
2.489460,16.514652,3.000000
2.489460,16.520102,3.000000
2.489460,16.518541,3.000000
2.489460,16.523085,3.000000
2.489460,16.520895,3.000000
2.489460,16.525472,3.000000
2.489460,16.523753,3.000000
2.489460,16.528316,3.000000
2.489460,16.526108,3.000000
2.489460,16.530135,3.000000
2.489460,16.527931,3.000000
2.489460,16.532171,3.000000
2.489460,16.530040,3.000000
2.489460,16.533957,3.000000
2.489460,16.531501,3.000000
2.489460,16.535303,3.000000
2.489460,16.533001,3.000000
2.489460,16.536836,3.000000
2.489460,16.534378,3.000000
2.489460,16.537953,3.000000
2.489460,16.535421,3.000000
2.489460,16.539035,3.000000
2.489460,16.536558,3.000000
2.489460,16.540064,3.000000
2.489460,16.537438,3.000000
2.489460,16.540842,3.000000
2.489460,16.538249,3.000000
2.492599,16.544305,3.000000
2.492599,16.542040,3.000000
2.492599,16.547176,3.000000
2.492599,16.545516,3.000000
2.492599,16.551310,3.000000
2.492599,16.549441,3.000000
2.492599,16.554225,3.000000
2.492599,16.551786,3.000000
2.492599,16.556716,3.000000
2.492599,16.554767,3.000000
2.492599,16.559605,3.000000
2.492599,16.557097,3.000000
2.492599,16.561413,3.000000
2.492599,16.558976,3.000000
2.492599,16.563533,3.000000
2.492599,16.561127,3.000000
2.492599,16.565312,3.000000
2.492599,16.562583,3.000000
2.492599,16.566689,3.000000
2.492599,16.564135,3.000000
2.492599,16.568257,3.000000
2.492599,16.565517,3.000000
2.492599,16.569372,3.000000
2.492599,16.566577,3.000000
2.492599,16.570487,3.000000
2.492599,16.567740,3.000000
2.492599,16.571524,3.000000
2.492599,16.568622,3.000000
2.492599,16.572312,3.000000
2.495959,16.577275,3.000000
2.495959,16.574731,3.000000
2.495959,16.580372,3.000000
2.495959,16.578559,3.000000
2.495959,16.584643,3.000000
2.495959,16.582368,3.000000
2.495959,16.587453,3.000000
2.495959,16.584826,3.000000
2.495959,16.590174,3.000000
2.495959,16.587925,3.000000
2.495959,16.593016,3.000000
2.495959,16.590193,3.000000
2.495959,16.594879,3.000000
2.495959,16.592212,3.000000
2.495959,16.597096,3.000000
2.495959,16.594356,3.000000
2.495959,16.598836,3.000000
2.495959,16.595838,3.000000
2.495959,16.600301,3.000000
2.495959,16.597461,3.000000
2.495959,16.601878,3.000000
2.495959,16.598826,3.000000
2.495959,16.603004,3.000000
2.495959,16.599938,3.000000
2.495959,16.604172,3.000000
2.495959,16.601116,3.000000
2.495959,16.605201,3.000000
2.495959,16.602005,3.000000
2.495959,16.606020,3.000000
2.499534,16.612042,3.000000
2.499534,16.609425,3.000000
2.499534,16.615809,3.000000
2.499534,16.613756,3.000000
2.499534,16.619969,3.000000
2.499534,16.617198,3.000000
2.499534,16.622732,3.000000
2.499534,16.620030,3.000000
2.499534,16.625828,3.000000
2.499534,16.623139,3.000000
2.499534,16.628446,3.000000
2.499534,16.625341,3.000000
2.499534,16.630521,3.000000
2.499534,16.627614,3.000000
2.499534,16.632792,3.000000
2.499534,16.629644,3.000000
2.499534,16.634468,3.000000
2.499534,16.631235,3.000000
2.499534,16.636108,3.000000
2.499534,16.632924,3.000000
2.499534,16.637627,3.000000
2.499534,16.634242,3.000000
2.499534,16.638809,3.000000
2.499534,16.635464,3.000000
2.499534,16.640038,3.000000
2.499534,16.636623,3.000000
2.499534,16.641033,3.000000
2.499534,16.637537,3.000000
2.499534,16.641924,3.000000
2.503318,16.648613,3.000000
2.503318,16.646217,3.000000
2.503318,16.653474,3.000000
2.503318,16.650950,3.000000
2.503318,16.657126,3.000000
2.503318,16.653886,3.000000
2.503318,16.660099,3.000000
2.503318,16.657382,3.000000
2.503318,16.663570,3.000000
2.503318,16.660284,3.000000
2.503318,16.665833,3.000000
2.503318,16.662532,3.000000
2.503318,16.668320,3.000000
2.503318,16.665105,3.000000
2.503318,16.670524,3.000000
2.503318,16.666922,3.000000
2.503318,16.672180,3.000000
2.503318,16.668742,3.000000
2.503318,16.674048,3.000000
2.503318,16.670442,3.000000
2.503318,16.675438,3.000000
2.503318,16.671722,3.000000
2.503318,16.676748,3.000000
2.503318,16.673101,3.000000
2.503318,16.678016,3.000000
2.503318,16.674197,3.000000
2.503318,16.678973,3.000000
2.503318,16.675175,3.000000
2.503318,16.679972,3.000000
2.507305,16.687364,3.000000
2.507305,16.685211,3.000000
2.507305,16.693061,3.000000
2.507305,16.689803,3.000000
2.507305,16.696080,3.000000
2.507305,16.692623,3.000000
2.507305,16.699647,3.000000
2.507305,16.696720,3.000000
2.507305,16.703153,3.000000
2.507305,16.699278,3.000000
2.507305,16.705266,3.000000
2.507305,16.701824,3.000000
2.507305,16.708179,3.000000
2.507305,16.704515,3.000000
2.507305,16.710194,3.000000
2.507305,16.706205,3.000000
2.507305,16.712000,3.000000
2.507305,16.708297,3.000000
2.507305,16.713997,3.000000
2.507305,16.709924,3.000000
2.507305,16.715290,3.000000
2.507305,16.711264,3.000000
2.507305,16.716777,3.000000
2.507305,16.712757,3.000000
2.507305,16.718023,3.000000
2.507305,16.713793,3.000000
2.507305,16.719000,3.000000
2.507305,16.714874,3.000000
2.507305,16.720090,3.000000
2.511489,16.728809,3.000000
2.511489,16.726221,3.000000
2.511489,16.734017,3.000000
2.511489,16.730122,3.000000
2.511489,16.737157,3.000000
2.511489,16.733754,3.000000
2.511489,16.741326,3.000000
2.511489,16.737715,3.000000
2.511489,16.744376,3.000000
2.511489,16.740239,3.000000
2.511489,16.746971,3.000000
2.511489,16.743231,3.000000
2.511489,16.749893,3.000000
2.511489,16.745672,3.000000
2.511489,16.751828,3.000000
2.511489,16.747612,3.000000
2.511489,16.753956,3.000000
2.511489,16.749785,3.000000
2.511489,16.755815,3.000000
2.511489,16.751335,3.000000
2.511489,16.757238,3.000000
2.511489,16.752885,3.000000
2.511489,16.758818,3.000000
2.511489,16.754324,3.000000
2.511489,16.760003,3.000000
2.511489,16.755418,3.000000
2.511489,16.761118,3.000000
2.511489,16.756584,3.000000
2.511489,16.762192,3.000000
2.515862,16.772594,3.000000
2.515862,16.768695,3.000000
2.515862,16.776269,3.000000
2.515862,16.772314,3.000000
2.515862,16.780695,3.000000
2.515862,16.777156,3.000000
2.515862,16.784769,3.000000
2.515862,16.780236,3.000000
2.515862,16.787443,3.000000
2.515862,16.783383,3.000000
2.515862,16.790911,3.000000
2.515862,16.786540,3.000000
2.515862,16.793323,3.000000
2.515862,16.788640,3.000000
2.515862,16.795556,3.000000
2.515862,16.791142,3.000000
2.515862,16.797909,3.000000
2.515862,16.793087,3.000000
2.515862,16.799500,3.000000
2.515862,16.794733,3.000000
2.515862,16.801286,3.000000
2.515862,16.796501,3.000000
2.515862,16.802774,3.000000
2.515862,16.797765,3.000000
2.515862,16.803971,3.000000
2.515862,16.799064,3.000000
2.515862,16.805265,3.000000
2.515862,16.800224,3.000000
2.520418,16.817590,3.000000
2.520418,16.812613,3.000000
2.520418,16.820797,3.000000
2.520418,16.817043,3.000000
2.520418,16.826361,3.000000
2.520418,16.822116,3.000000
2.520418,16.829794,3.000000
2.520418,16.824765,3.000000
2.520418,16.832852,3.000000
2.520418,16.828639,3.000000
2.520418,16.836626,3.000000
2.520418,16.831523,3.000000
2.520418,16.838701,3.000000
2.520418,16.833741,3.000000
2.520418,16.841399,3.000000
2.520418,16.836536,3.000000
2.520418,16.843651,3.000000
2.520418,16.838266,3.000000
2.520418,16.845255,3.000000
2.520418,16.840168,3.000000
2.520418,16.847277,3.000000
2.520418,16.841945,3.000000
2.520418,16.848631,3.000000
2.520418,16.843177,3.000000
2.520418,16.849972,3.000000
2.520418,16.844644,3.000000
2.520418,16.851311,3.000000
2.520418,16.845742,3.000000
2.525151,16.863747,3.000000
2.525151,16.858781,3.000000
2.525151,16.868345,3.000000
2.525151,16.864258,3.000000
2.525151,16.873613,3.000000
2.525151,16.868453,3.000000
2.525151,16.876824,3.000000
2.525151,16.871805,3.000000
2.525151,16.880681,3.000000
2.525151,16.875728,3.000000
2.525151,16.883921,3.000000
2.525151,16.878344,3.000000
2.525151,16.886355,3.000000
2.525151,16.881094,3.000000
2.525151,16.889205,3.000000
2.525151,16.883636,3.000000
2.525151,16.891225,3.000000
2.525151,16.885496,3.000000
2.525151,16.893182,3.000000
2.525151,16.887579,3.000000
2.525151,16.895090,3.000000
2.525151,16.889195,3.000000
2.525151,16.896479,3.000000
2.525151,16.890628,3.000000
2.525151,16.897977,3.000000
2.525151,16.892076,3.000000
2.525151,16.899209,3.000000
2.525151,16.893161,3.000000
2.530055,16.912002,3.000000
2.530055,16.907441,3.000000
2.530055,16.918271,3.000000
2.530055,16.913340,3.000000
2.530055,16.922535,3.000000
2.530055,16.916684,3.000000
2.530055,16.926113,3.000000
2.530055,16.921055,3.000000
2.530055,16.930474,3.000000
2.530055,16.924573,3.000000
2.530055,16.933083,3.000000
2.530055,16.927196,3.000000
2.530055,16.936137,3.000000
2.530055,16.930406,3.000000
2.530055,16.938851,3.000000
2.530055,16.932557,3.000000
2.530055,16.940768,3.000000
2.530055,16.934721,3.000000
2.530055,16.943081,3.000000
2.530055,16.936836,3.000000
2.530055,16.944754,3.000000
2.530055,16.938320,3.000000
2.530055,16.946291,3.000000
2.530055,16.939992,3.000000
2.530055,16.947868,3.000000
2.530055,16.941333,3.000000
2.530055,16.948987,3.000000
2.530055,16.942462,3.000000
2.535122,16.952157,3.000000
2.535122,16.962764,3.000000
2.535122,16.958202,3.000000
2.535122,16.969803,3.000000
2.535122,16.963967,3.000000
2.535122,16.973416,3.000000
2.535122,16.967106,3.000000
2.535122,16.977494,3.000000
2.535122,16.972041,3.000000
2.535122,16.981917,3.000000
2.535122,16.975228,3.000000
2.535122,16.984303,3.000000
2.535122,16.978039,3.000000
2.535122,16.987747,3.000000
2.535122,16.981406,3.000000
2.535122,16.990297,3.000000
2.535122,16.983381,3.000000
2.535122,16.992274,3.000000
2.535122,16.985769,3.000000
2.535122,16.994741,3.000000
2.535122,16.987844,3.000000
2.535122,16.996291,3.000000
2.535122,16.989316,3.000000
2.535122,16.997956,3.000000
2.535122,16.991110,3.000000
2.535122,16.999542,3.000000
2.535122,16.992387,3.000000
2.535122,17.000632,3.000000
2.535122,16.993572,3.000000
2.540348,17.004107,3.000000
2.540348,17.015823,3.000000
2.540348,17.010719,3.000000
2.540348,17.022658,3.000000
2.540348,17.016018,3.000000
2.540348,17.026213,3.000000
2.540348,17.019584,3.000000
2.540348,17.030735,3.000000
2.540348,17.024543,3.000000
2.540348,17.034878,3.000000
2.540348,17.027612,3.000000
2.540348,17.037484,3.000000
2.540348,17.030719,3.000000
2.540348,17.041014,3.000000
2.540348,17.033963,3.000000
2.540348,17.043456,3.000000
2.540348,17.036017,3.000000
2.540348,17.045628,3.000000
2.540348,17.038508,3.000000
2.540348,17.048046,3.000000
2.540348,17.040510,3.000000
2.540348,17.049620,3.000000
2.540348,17.042089,3.000000
2.540348,17.051373,3.000000
2.540348,17.043884,3.000000
2.540348,17.052913,3.000000
2.540348,17.045157,3.000000
2.540348,17.054064,3.000000
2.540348,17.046406,3.000000
2.545725,17.057889,3.000000
2.545725,17.070817,3.000000
2.545725,17.064737,3.000000
2.545725,17.076730,3.000000
2.545725,17.069392,3.000000
2.545725,17.080729,3.000000
2.545725,17.073862,3.000000
2.545725,17.085628,3.000000
2.545725,17.078442,3.000000
2.545725,17.089262,3.000000
2.545725,17.081573,3.000000
2.545725,17.092431,3.000000
2.545725,17.085065,3.000000
2.545725,17.095829,3.000000
2.545725,17.087985,3.000000
2.545725,17.098210,3.000000
2.545725,17.090316,3.000000
2.545725,17.100691,3.000000
2.545725,17.092837,3.000000
2.545725,17.102913,3.000000
2.545725,17.094735,3.000000
2.545725,17.104622,3.000000
2.545725,17.096522,3.000000
2.545725,17.106449,3.000000
2.545725,17.098234,3.000000
2.545725,17.107897,3.000000
2.545725,17.099545,3.000000
2.545725,17.109183,3.000000
2.545725,17.100878,3.000000
2.551248,17.113260,3.000000
2.551248,17.127277,3.000000
2.551248,17.119941,3.000000
2.551248,17.131991,3.000000
2.551248,17.124120,3.000000
2.551248,17.136829,3.000000
2.551248,17.129644,3.000000
2.551248,17.141912,3.000000
2.551248,17.133637,3.000000
2.551248,17.145065,3.000000
2.551248,17.137029,3.000000
2.551248,17.148950,3.000000
2.551248,17.140872,3.000000
2.551248,17.152077,3.000000
2.551248,17.143427,3.000000
2.551248,17.154500,3.000000
2.551248,17.146147,3.000000
2.551248,17.157305,3.000000
2.551248,17.148637,3.000000
2.551248,17.159283,3.000000
2.551248,17.150459,3.000000
2.551248,17.161201,3.000000
2.551248,17.152493,3.000000
2.551248,17.163079,3.000000
2.551248,17.154088,3.000000
2.551248,17.164438,3.000000
2.551248,17.155473,3.000000
2.551248,17.165893,3.000000
2.551248,17.156893,3.000000
2.556911,17.169935,3.000000
2.556911,17.184515,3.000000
2.556911,17.175977,3.000000
2.556911,17.188644,3.000000
2.556911,17.180480,3.000000
2.556911,17.194426,3.000000
2.556911,17.186535,3.000000
2.556911,17.199254,3.000000
2.556911,17.190109,3.000000
2.556911,17.202457,3.000000
2.556911,17.193998,3.000000
2.556911,17.206805,3.000000
2.556911,17.197876,3.000000
2.556911,17.209668,3.000000
2.556911,17.200342,3.000000
2.556911,17.212353,3.000000
2.556911,17.203396,3.000000
2.556911,17.215274,3.000000
2.556911,17.205784,3.000000
2.556911,17.217152,3.000000
2.556911,17.207695,3.000000
2.556911,17.219293,3.000000
2.556911,17.209871,3.000000
2.556911,17.221145,3.000000
2.556911,17.211396,3.000000
2.556911,17.222527,3.000000
2.556911,17.212900,3.000000
2.556911,17.224102,3.000000
2.556911,17.214349,3.000000
2.562707,17.227326,3.000000
2.562707,17.241933,3.000000
2.562707,17.232820,3.000000
2.562707,17.247116,3.000000
2.562707,17.238680,3.000000
2.562707,17.253230,3.000000
2.562707,17.244112,3.000000
2.562707,17.257501,3.000000
2.562707,17.248008,3.000000
2.562707,17.261618,3.000000
2.562707,17.252409,3.000000
2.562707,17.265714,3.000000
2.562707,17.255876,3.000000
2.562707,17.268627,3.000000
2.562707,17.258829,3.000000
2.562707,17.271764,3.000000
2.562707,17.261914,3.000000
2.562707,17.274423,3.000000
2.562707,17.264213,3.000000
2.562707,17.276559,3.000000
2.562707,17.266454,3.000000
2.562707,17.278813,3.000000
2.562707,17.268526,3.000000
2.562707,17.280563,3.000000
2.562707,17.270139,3.000000
2.562707,17.282167,3.000000
2.562707,17.271784,3.000000
2.562707,17.283713,3.000000
2.568633,17.294637,3.000000
2.568633,17.284841,3.000000
2.568633,17.299976,3.000000
2.568633,17.291064,3.000000
2.568633,17.307336,3.000000
2.568633,17.298081,3.000000
2.568633,17.312696,3.000000
2.568633,17.302393,3.000000
2.568633,17.317025,3.000000
2.568633,17.307435,3.000000
2.568633,17.322199,3.000000
2.568633,17.311850,3.000000
2.568633,17.325564,3.000000
2.568633,17.315014,3.000000
2.568633,17.329065,3.000000
2.568633,17.318752,3.000000
2.568633,17.332445,3.000000
2.568633,17.321533,3.000000
2.568633,17.334786,3.000000
2.568633,17.323988,3.000000
2.568633,17.337446,3.000000
2.568633,17.326566,3.000000
2.568633,17.339603,3.000000
2.568633,17.328413,3.000000
2.568633,17.341358,3.000000
2.568633,17.330291,3.000000
2.568633,17.343249,3.000000
2.568633,17.331997,3.000000
2.568633,17.344661,3.000000
2.574681,17.353485,3.000000
2.574681,17.343236,3.000000
2.574681,17.360330,3.000000
2.574681,17.351111,3.000000
2.574681,17.368024,3.000000
2.574681,17.357443,3.000000
2.574681,17.372897,3.000000
2.574681,17.362291,3.000000
2.574681,17.378381,3.000000
2.574681,17.367961,3.000000
2.574681,17.383290,3.000000
2.574681,17.371973,3.000000
2.574681,17.386812,3.000000
2.574681,17.375775,3.000000
2.574681,17.390884,3.000000
2.574681,17.379595,3.000000
2.574681,17.394005,3.000000
2.574681,17.382320,3.000000
2.574681,17.396695,3.000000
2.574681,17.385203,3.000000
2.574681,17.399527,3.000000
2.574681,17.387701,3.000000
2.574681,17.401597,3.000000
2.574681,17.389673,3.000000
2.574681,17.403641,3.000000
2.574681,17.391754,3.000000
2.574681,17.405534,3.000000
2.574681,17.393400,3.000000
2.574681,17.406986,3.000000
2.580848,17.413220,3.000000
2.580848,17.403938,3.000000
2.580848,17.422620,3.000000
2.580848,17.411501,3.000000
2.580848,17.428240,3.000000
2.580848,17.417147,3.000000
2.580848,17.434849,3.000000
2.580848,17.424056,3.000000
2.580848,17.440767,3.000000
2.580848,17.428773,3.000000
2.580848,17.444852,3.000000
2.580848,17.433276,3.000000
2.580848,17.449792,3.000000
2.580848,17.437908,3.000000
2.580848,17.453502,3.000000
2.580848,17.441087,3.000000
2.580848,17.456661,3.000000
2.580848,17.444539,3.000000
2.580848,17.460095,3.000000
2.580848,17.447543,3.000000
2.580848,17.462528,3.000000
2.580848,17.449847,3.000000
2.580848,17.464956,3.000000
2.580848,17.452352,3.000000
2.580848,17.467240,3.000000
2.580848,17.454311,3.000000
2.580848,17.468940,3.000000
2.580848,17.456035,3.000000
2.580848,17.470735,3.000000
2.587127,17.475534,3.000000
2.587127,17.464712,3.000000
2.587127,17.483403,3.000000
2.587127,17.471528,3.000000
2.587127,17.490365,3.000000
2.587127,17.479151,3.000000
2.587127,17.497836,3.000000
2.587127,17.485582,3.000000
2.587127,17.503029,3.000000
2.587127,17.490594,3.000000
2.587127,17.508389,3.000000
2.587127,17.496079,3.000000
2.587127,17.513307,3.000000
2.587127,17.500267,3.000000
2.587127,17.516979,3.000000
2.587127,17.504043,3.000000
2.587127,17.520919,3.000000
2.587127,17.507809,3.000000
2.587127,17.524137,3.000000
2.587127,17.510650,3.000000
2.587127,17.526842,3.000000
2.587127,17.513456,3.000000
2.587127,17.529613,3.000000
2.587127,17.515980,3.000000
2.587127,17.531766,3.000000
2.587127,17.517989,3.000000
2.587127,17.533769,3.000000
2.587127,17.520013,3.000000
2.593515,17.536304,3.000000
2.593515,17.523714,3.000000
2.593515,17.544700,3.000000
2.593515,17.533717,3.000000
2.593515,17.554428,3.000000
2.593515,17.541381,3.000000
2.593515,17.559997,3.000000
2.593515,17.547065,3.000000
2.593515,17.566838,3.000000
2.593515,17.554229,3.000000
2.593515,17.572911,3.000000
2.593515,17.558986,3.000000
2.593515,17.576989,3.000000
2.593515,17.563546,3.000000
2.593515,17.582090,3.000000
2.593515,17.568334,3.000000
2.593515,17.585875,3.000000
2.593515,17.571524,3.000000
2.593515,17.589042,3.000000
2.593515,17.575032,3.000000
2.593515,17.592590,3.000000
2.593515,17.578131,3.000000
2.593515,17.595053,3.000000
2.593515,17.580430,3.000000
2.593515,17.597496,3.000000
2.593515,17.582988,3.000000
2.593515,17.599859,3.000000
2.593515,17.584998,3.000000
2.600006,17.597894,3.000000
2.600006,17.586603,3.000000
2.600006,17.608738,3.000000
2.600006,17.595053,3.000000
2.600006,17.615743,3.000000
2.600006,17.602816,3.000000
2.600006,17.624596,3.000000
2.600006,17.611274,3.000000
2.600006,17.631326,3.000000
2.600006,17.616848,3.000000
2.600006,17.636737,3.000000
2.600006,17.622874,3.000000
2.600006,17.642959,3.000000
2.600006,17.628368,3.000000
2.600006,17.647294,3.000000
2.600006,17.632335,3.000000
2.600006,17.651480,3.000000
2.600006,17.636770,3.000000
2.600006,17.655650,3.000000
2.600006,17.640327,3.000000
2.600006,17.658613,3.000000
2.600006,17.643271,3.000000
2.600006,17.661747,3.000000
2.600006,17.646386,3.000000
2.600006,17.664486,3.000000
2.600006,17.648744,3.000000
2.600006,17.666614,3.000000
2.600006,17.650938,3.000000
2.606596,17.660401,3.000000
2.606596,17.646534,3.000000
2.606596,17.669497,3.000000
2.606596,17.656390,3.000000
2.606596,17.680239,3.000000
2.606596,17.666483,3.000000
2.606596,17.688422,3.000000
2.606596,17.673531,3.000000
2.606596,17.695340,3.000000
2.606596,17.680982,3.000000
2.606596,17.702808,3.000000
2.606596,17.687599,3.000000
2.606596,17.708206,3.000000
2.606596,17.692637,3.000000
2.606596,17.713436,3.000000
2.606596,17.698030,3.000000
2.606596,17.718451,3.000000
2.606596,17.702380,3.000000
2.606596,17.722185,3.000000
2.606596,17.706080,3.000000
2.606596,17.726030,3.000000
2.606596,17.709846,3.000000
2.606596,17.729358,3.000000
2.606596,17.712770,3.000000
2.606596,17.732034,3.000000
2.606596,17.715488,3.000000
2.606596,17.734772,3.000000
2.606596,17.718056,3.000000
2.613281,17.719122,3.000000
2.613281,17.706826,3.000000
2.613281,17.733662,3.000000
2.613281,17.719308,3.000000
2.613281,17.742695,3.000000
2.613281,17.727371,3.000000
2.613281,17.751783,3.000000
2.613281,17.737485,3.000000
2.613281,17.761360,3.000000
2.613281,17.745286,3.000000
2.613281,17.767444,3.000000
2.613281,17.751445,3.000000
2.613281,17.774451,3.000000
2.613281,17.758570,3.000000
2.613281,17.780586,3.000000
2.613281,17.763602,3.000000
2.613281,17.784999,3.000000
2.613281,17.768324,3.000000
2.613281,17.790102,3.000000
2.613281,17.773132,3.000000
2.613281,17.794051,3.000000
2.613281,17.776544,3.000000
2.613281,17.797359,3.000000
2.613281,17.780072,3.000000
2.613281,17.800912,3.000000
2.613281,17.783253,3.000000
2.613281,17.803528,3.000000
2.613281,17.785670,3.000000
2.620057,17.754306,3.000000
2.620057,17.782438,3.000000
2.620057,17.766303,3.000000
2.620057,17.791867,3.000000
2.620057,17.777891,3.000000
2.620057,17.806370,3.000000
2.620057,17.791610,3.000000
2.620057,17.816402,3.000000
2.620057,17.799336,3.000000
2.620057,17.824152,3.000000
2.620057,17.808687,3.000000
2.620057,17.834272,3.000000
2.620057,17.817346,3.000000
2.620057,17.840504,3.000000
2.620057,17.822891,3.000000
2.620057,17.846768,3.000000
2.620057,17.829886,3.000000
2.620057,17.853441,3.000000
2.620057,17.835324,3.000000
2.620057,17.857635,3.000000
2.620057,17.839533,3.000000
2.620057,17.862448,3.000000
2.620057,17.844469,3.000000
2.620057,17.866740,3.000000
2.620057,17.847975,3.000000
2.620057,17.869760,3.000000
2.620057,17.851188,3.000000
2.620057,17.873273,3.000000
2.620057,17.854536,3.000000
2.626919,17.805108,3.000000
2.626919,17.837835,3.000000
2.626919,17.825884,3.000000
2.626919,17.855894,3.000000
2.626919,17.838675,3.000000
2.626919,17.865029,3.000000
2.626919,17.849501,3.000000
2.626919,17.879217,3.000000
2.626919,17.863604,3.000000
2.626919,17.889944,3.000000
2.626919,17.871560,3.000000
2.626919,17.897245,3.000000
2.626919,17.880441,3.000000
2.626919,17.907428,3.000000
2.626919,17.889514,3.000000
2.626919,17.913987,3.000000
2.626919,17.894993,3.000000
2.626919,17.919889,3.000000
2.626919,17.901790,3.000000
2.626919,17.926760,3.000000
2.626919,17.907523,3.000000
2.626919,17.931033,3.000000
2.626919,17.911571,3.000000
2.626919,17.935634,3.000000
2.626919,17.916479,3.000000
2.626919,17.940117,3.000000
2.626919,17.920142,3.000000
2.626919,17.943094,3.000000
2.633865,17.862274,3.000000
2.633865,17.891577,3.000000
2.633865,17.876448,3.000000
2.633865,17.910786,3.000000
2.633865,17.897151,3.000000
2.633865,17.927943,3.000000
2.633865,17.909696,3.000000
2.633865,17.937962,3.000000
2.633865,17.921518,3.000000
2.633865,17.952436,3.000000
2.633865,17.935299,3.000000
2.633865,17.962839,3.000000
2.633865,17.943465,3.000000
2.633865,17.970794,3.000000
2.633865,17.952782,3.000000
2.633865,17.980917,3.000000
2.633865,17.961642,3.000000
2.633865,17.987485,3.000000
2.633865,17.967406,3.000000
2.633865,17.993743,3.000000
2.633865,17.974336,3.000000
2.633865,18.000512,3.000000
2.633865,17.980000,3.000000
2.633865,18.004908,3.000000
2.633865,17.984260,3.000000
2.633865,18.009660,3.000000
2.633865,17.989182,3.000000
2.633865,18.014090,3.000000
2.640890,17.911500,3.000000
2.640890,17.944601,3.000000
2.640890,17.927128,3.000000
2.640890,17.961560,3.000000
2.640890,17.948268,3.000000
2.640890,17.984237,3.000000
2.640890,17.966925,3.000000
2.640890,17.996928,3.000000
2.640890,17.978500,3.000000
2.640890,18.010918,3.000000
2.640890,17.994210,3.000000
2.640890,18.025548,3.000000
2.640890,18.005733,3.000000
2.640890,18.034214,3.000000
2.640890,18.014730,3.000000
2.640890,18.044957,3.000000
2.640890,18.025689,3.000000
2.640890,18.054225,3.000000
2.640890,18.033076,3.000000
2.640890,18.060573,3.000000
2.640890,18.040012,3.000000
2.640890,18.068362,3.000000
2.640890,18.047376,3.000000
2.640890,18.074285,3.000000
2.640890,18.052346,3.000000
2.640890,18.079056,3.000000
2.640890,18.057542,3.000000
2.640890,18.084477,3.000000
2.647992,17.951816,3.000000
2.647992,17.993702,3.000000
2.647992,17.972845,3.000000
2.647992,18.003318,3.000000
2.647992,17.989285,3.000000
2.647992,18.033063,3.000000
2.647992,18.019722,3.000000
2.647992,18.052948,3.000000
2.647992,18.030987,3.000000
2.647992,18.062817,3.000000
2.647992,18.046932,3.000000
2.647992,18.084471,3.000000
2.647992,18.065622,3.000000
2.647992,18.095253,3.000000
2.647992,18.073157,3.000000
2.647992,18.104771,3.000000
2.647992,18.086272,3.000000
2.647992,18.119135,3.000000
2.647992,18.097383,3.000000
2.647992,18.125617,3.000000
2.647992,18.103269,3.000000
2.647992,18.133805,3.000000
2.647992,18.113014,3.000000
2.647992,18.142868,3.000000
2.647992,18.119666,3.000000
2.647992,18.147290,3.000000
2.647992,18.124466,3.000000
2.647992,18.153720,3.000000
2.655166,17.978461,3.000000
2.655166,18.015954,3.000000
2.655166,17.994369,3.000000
2.655166,18.034315,3.000000
2.655166,18.026405,3.000000
2.655166,18.075355,3.000000
2.655166,18.058643,3.000000
2.655166,18.091068,3.000000
2.655166,18.070563,3.000000
2.655166,18.110249,3.000000
2.655166,18.096521,3.000000
2.655166,18.136014,3.000000
2.655166,18.114585,3.000000
2.655166,18.145786,3.000000
2.655166,18.125143,3.000000
2.655166,18.162257,3.000000
2.655166,18.143744,3.000000
2.655166,18.177714,3.000000
2.655166,18.154262,3.000000
